LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
12:34:50.000,LMA,TRADE,t,7112,6.95,NASDAQ,949467,956577,-7110,49428.4,1544878,2003009,2394567,2288258,16397233.130000003,15800589.60000001
12:35:02.000,LMA,TRADE,b,7112,6.94,NASDAQ,956579,956577,2,49357.280000000006,1551990,2003009,2401679,2288258,16446590.410000002,15800589.60000001
12:35:07.000,LMA,TRADE,t,7112,10.09,NYSE,956579,963689,-7110,71760.08,849689,292361,2401679,2295370,16446590.410000002,15872349.68000001
12:36:07.000,LMA,TRADE,b,7112,10.09,NASDAQ,963691,963689,2,71760.08,1559102,2003009,2408791,2295370,16518350.490000002,15872349.68000001
12:36:37.000,LMA,TRADE,b,7112,5.26,NYSE,970803,963689,7114,37409.119999999995,856801,292361,2415903,2295370,16555759.610000001,15872349.68000001
12:37:08.000,LMA,TRADE,t,7112,5.26,NASDAQ,970803,970801,2,37409.119999999995,1559102,2010121,2415903,2302482,16555759.610000001,15909758.80000001
12:37:23.000,LMA,TRADE,t,7112,10.09,NYSE,970803,977913,-7110,71760.08,856801,299473,2415903,2309594,16555759.610000001,15981518.88000001
12:37:32.000,LMA,TRADE,t,7112,10.09,NYSE,970803,985025,-14222,71760.08,856801,306585,2415903,2316706,16555759.610000001,16053278.96000001
12:38:24.000,LMA,TRADE,b,7112,10.09,NASDAQ,977915,985025,-7110,71760.08,1566214,2010121,2423015,2316706,16627519.690000001,16053278.96000001
12:39:23.000,LMA,TRADE,b,7112,10.09,NASDAQ,985027,985025,2,71760.08,1573326,2010121,2430127,2316706,16699279.770000001,16053278.96000001
12:40:00.000,LMA,TRADE,t,7112,10.32,NYSE,985027,992137,-7110,73395.84,856801,313697,2430127,2323818,16699279.770000001,16126674.80000001
12:40:04.000,LMA,TRADE,b,7112,10.32,NASDAQ,992139,992137,2,73395.84,1580438,2010121,2437239,2323818,16772675.610000001,16126674.80000001
12:40:40.000,LMA,TRADE,t,7112,10.32,NASDAQ,992139,999249,-7110,73395.84,1580438,2017233,2437239,2330930,16772675.610000001,16200070.64000001
12:41:16.000,LMA,TRADE,t,7112,10.32,NASDAQ,992139,1006361,-14222,73395.84,1580438,2024345,2437239,2338042,16772675.610000001,16273466.48000001
12:41:42.000,LMA,TRADE,b,7112,10.32,NASDAQ,999251,1006361,-7110,73395.84,1587550,2024345,2444351,2338042,16846071.450000003,16273466.48000001
12:42:21.000,LMA,TRADE,b,7112,10.32,NASDAQ,1006363,1006361,2,73395.84,1594662,2024345,2451463,2338042,16919467.290000003,16273466.48000001
12:42:51.000,LMA,TRADE,t,6472,10.32,NASDAQ,1006363,1012833,-6470,66791.04000000001,1594662,2030817,2451463,2344514,16919467.290000003,16340257.520000009
12:43:20.000,LMA,TRADE,b,6472,10.32,NYSE,1012835,1012833,2,66791.04000000001,863273,313697,2457935,2344514,16986258.330000002,16340257.520000009
12:43:41.000,LMA,TRADE,b,14224,9.49,NASDAQ,1027059,1012833,14226,134985.76,1608886,2030817,2472159,2344514,17121244.090000004,16340257.520000009
12:44:37.000,LMA,TRADE,t,14224,9.49,NASDAQ,1027059,1027057,2,134985.76,1608886,2045041,2472159,2358738,17121244.090000004,16475243.280000009
12:44:53.000,LMA,TRADE,t,7112,6.18,NYSE,1027059,1034169,-7110,43952.159999999996,863273,320809,2472159,2365850,17121244.090000004,16519195.440000009
12:45:21.000,LMA,TRADE,t,7112,6.18,NYSE,1027059,1041281,-14222,43952.159999999996,863273,327921,2472159,2372962,17121244.090000004,16563147.600000009
12:45:35.000,LMA,TRADE,t,21336,6.18,NYSE,1027059,1062617,-35558,131856.47999999998,863273,349257,2472159,2394298,17121244.090000004,16695004.08000001
12:45:51.000,LMA,TRADE,t,7112,6.18,NYSE,1027059,1069729,-42670,43952.159999999996,863273,356369,2472159,2401410,17121244.090000004,16738956.24000001
12:45:52.000,LMA,TRADE,t,7112,6.18,NYSE,1027059,1076841,-49782,43952.159999999996,863273,363481,2472159,2408522,17121244.090000004,16782908.40000001
12:46:31.000,LMA,TRADE,b,7112,6.18,NASDAQ,1034171,1076841,-42670,43952.159999999996,1615998,2045041,2479271,2408522,17165196.250000004,16782908.40000001
12:46:46.000,LMA,TRADE,t,7112,6.18,NYSE,1034171,1083953,-49782,43952.159999999996,863273,370593,2479271,2415634,17165196.250000004,16826860.56000001
12:47:44.000,LMA,TRADE,b,7112,6.18,NASDAQ,1041283,1083953,-42670,43952.159999999996,1623110,2045041,2486383,2415634,17209148.410000004,16826860.56000001
12:48:36.000,LMA,TRADE,b,7112,6.18,NASDAQ,1048395,1083953,-35558,43952.159999999996,1630222,2045041,2493495,2415634,17253100.570000004,16826860.56000001
12:48:50.000,LMA,TRADE,b,14224,6.18,NASDAQ,1062619,1083953,-21334,87904.31999999999,1644446,2045041,2507719,2415634,17341004.890000004,16826860.56000001
12:49:26.000,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1091065,-28446,43952.159999999996,1644446,2052153,2507719,2422746,17341004.890000004,16870812.72000001
12:49:29.000,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1098177,-35558,43952.159999999996,1644446,2059265,2507719,2429858,17341004.890000004,16914764.88000001
12:49:40.000,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1105289,-42670,43952.159999999996,1644446,2066377,2507719,2436970,17341004.890000004,16958717.04000001
12:50:32.000,LMA,TRADE,b,7112,6.18,NASDAQ,1069731,1105289,-35558,43952.159999999996,1651558,2066377,2514831,2436970,17384957.050000004,16958717.04000001
12:50:41.000,LMA,TRADE,b,7112,6.18,NASDAQ,1076843,1105289,-28446,43952.159999999996,1658670,2066377,2521943,2436970,17428909.210000005,16958717.04000001
12:51:39.000,LMA,TRADE,b,7112,6.18,NASDAQ,1083955,1105289,-21334,43952.159999999996,1665782,2066377,2529055,2436970,17472861.370000005,16958717.04000001
12:51:57.000,LMA,TRADE,b,7112,6.18,NASDAQ,1091067,1105289,-14222,43952.159999999996,1672894,2066377,2536167,2436970,17516813.530000005,16958717.04000001
12:52:30.000,LMA,TRADE,b,7112,6.18,NASDAQ,1098179,1105289,-7110,43952.159999999996,1680006,2066377,2543279,2436970,17560765.690000005,16958717.04000001
12:52:44.000,LMA,TRADE,b,7112,6.18,NASDAQ,1105291,1105289,2,43952.159999999996,1687118,2066377,2550391,2436970,17604717.850000005,16958717.04000001
12:53:07.000,LMA,TRADE,t,14224,6.18,NYSE,1105291,1119513,-14222,87904.31999999999,863273,384817,2550391,2451194,17604717.850000005,17046621.36000001
12:53:19.000,LMA,TRADE,t,7112,6.18,NYSE,1105291,1126625,-21334,43952.159999999996,863273,391929,2550391,2458306,17604717.850000005,17090573.52000001
12:53:20.000,LMA,TRADE,t,7112,6.18,NYSE,1105291,1133737,-28446,43952.159999999996,863273,399041,2550391,2465418,17604717.850000005,17134525.68000001
12:53:36.000,LMA,TRADE,t,28449,6.18,NYSE,1105291,1162186,-56895,175814.81999999998,863273,427490,2550391,2493867,17604717.850000005,17310340.50000001
12:53:38.000,LMA,TRADE,t,7112,6.18,NYSE,1105291,1169298,-64007,43952.159999999996,863273,434602,2550391,2500979,17604717.850000005,17354292.66000001
12:53:45.000,LMA,TRADE,t,7112,6.18,NYSE,1105291,1176410,-71119,43952.159999999996,863273,441714,2550391,2508091,17604717.850000005,17398244.82000001
12:53:55.000,LMA,TRADE,b,7112,6.18,NASDAQ,1112403,1176410,-64007,43952.159999999996,1694230,2066377,2557503,2508091,17648670.010000005,17398244.82000001
12:54:17.000,LMA,TRADE,b,7112,6.18,NASDAQ,1119515,1176410,-56895,43952.159999999996,1701342,2066377,2564615,2508091,17692622.170000006,17398244.82000001
12:55:11.000,LMA,TRADE,b,7112,6.18,NASDAQ,1126627,1176410,-49783,43952.159999999996,1708454,2066377,2571727,2508091,17736574.330000006,17398244.82000001
12:55:46.000,LMA,TRADE,b,7112,6.18,NASDAQ,1133739,1176410,-42671,43952.159999999996,1715566,2066377,2578839,2508091,17780526.490000006,17398244.82000001
12:56:21.000,LMA,TRADE,b,7112,6.18,NASDAQ,1140851,1176410,-35559,43952.159999999996,1722678,2066377,2585951,2508091,17824478.650000006,17398244.82000001
12:57:10.000,LMA,TRADE,b,21336,6.18,NASDAQ,1162187,1176410,-14223,131856.47999999998,1744014,2066377,2607287,2508091,17956335.130000006,17398244.82000001
12:57:43.000,LMA,TRADE,b,7112,6.18,NASDAQ,1169299,1176410,-7111,43952.159999999996,1751126,2066377,2614399,2508091,18000287.290000007,17398244.82000001
12:57:51.000,LMA,TRADE,b,7112,6.18,NASDAQ,1176411,1176410,1,43952.159999999996,1758238,2066377,2621511,2508091,18044239.450000007,17398244.82000001
12:58:01.000,LMA,TRADE,b,21336,9.46,NYSE,1197747,1176410,21337,201838.56000000003,884609,441714,2642847,2508091,18246078.010000005,17398244.82000001
12:58:59.000,LMA,TRADE,t,21336,9.46,NASDAQ,1197747,1197746,1,201838.56000000003,1758238,2087713,2642847,2529427,18246078.010000005,17600083.38000001
12:59:07.000,LMA,TRADE,b,21336,9.46,NASDAQ,1219083,1197746,21337,201838.56000000003,1779574,2087713,2664183,2529427,18447916.570000004,17600083.38000001
12:59:38.000,LMA,TRADE,t,21336,9.46,NASDAQ,1219083,1219082,1,201838.56000000003,1779574,2109049,2664183,2550763,18447916.570000004,17801921.94000001
13:00:34.000,LMA,TRADE,b,14224,6.75,NASDAQ,1233307,1219082,14225,96012.0,1793798,2109049,2678407,2550763,18543928.570000004,17801921.94000001
13:01:20.000,LMA,TRADE,t,7112,6.75,NASDAQ,1233307,1226194,7113,48006.0,1793798,2116161,2678407,2557875,18543928.570000004,17849927.94000001
13:01:43.000,LMA,TRADE,t,7112,6.75,NASDAQ,1233307,1233306,1,48006.0,1793798,2123273,2678407,2564987,18543928.570000004,17897933.94000001
13:01:52.000,LMA,TRADE,t,7112,21.02,NYSE,1233307,1240418,-7111,149494.24,884609,448826,2678407,2572099,18543928.570000004,18047428.180000007
13:02:18.000,LMA,TRADE,t,7112,21.02,NYSE,1233307,1247530,-14223,149494.24,884609,455938,2678407,2579211,18543928.570000004,18196922.420000006
13:02:35.000,LMA,TRADE,t,7112,21.02,NYSE,1233307,1254642,-21335,149494.24,884609,463050,2678407,2586323,18543928.570000004,18346416.660000004
13:02:50.000,LMA,TRADE,t,7112,21.02,NASDAQ,1233307,1261754,-28447,149494.24,1793798,2130385,2678407,2593435,18543928.570000004,18495910.900000002
13:03:16.000,LMA,TRADE,b,7112,21.02,NASDAQ,1240419,1261754,-21335,149494.24,1800910,2130385,2685519,2593435,18693422.810000002,18495910.900000002
13:03:56.000,LMA,TRADE,b,7112,21.02,NASDAQ,1247531,1261754,-14223,149494.24,1808022,2130385,2692631,2593435,18842917.05,18495910.900000002
13:04:18.000,LMA,TRADE,b,7112,21.02,NASDAQ,1254643,1261754,-7111,149494.24,1815134,2130385,2699743,2593435,18992411.29,18495910.900000002
13:04:39.000,LMA,TRADE,b,7112,21.02,NASDAQ,1261755,1261754,1,149494.24,1822246,2130385,2706855,2593435,19141905.529999997,18495910.900000002
13:05:16.000,LMA,TRADE,t,49786,7.01,NYSE,1261755,1311540,-49785,348999.86,884609,512836,2706855,2643221,19141905.529999997,18844910.76
13:05:18.000,LMA,TRADE,b,49786,7.01,NASDAQ,1311541,1311540,1,348999.86,1872032,2130385,2756641,2643221,19490905.389999997,18844910.76
13:05:40.000,LMA,TRADE,t,35561,7.01,NASDAQ,1311541,1347101,-35560,249282.61,1872032,2165946,2756641,2678782,19490905.389999997,19094193.37
13:06:31.000,LMA,TRADE,b,35561,7.01,NASDAQ,1347102,1347101,1,249282.61,1907593,2165946,2792202,2678782,19740187.999999996,19094193.37
13:06:54.000,RPY,TRADE,b,7112,5.84,NASDAQ,414356,292523,121833,41534.08,1914705,2165946,2799314,2678782,19781722.079999994,19094193.37
13:07:27.000,RPY,TRADE,b,7112,5.84,NASDAQ,421468,292523,128945,41534.08,1921817,2165946,2806426,2678782,19823256.159999993,19094193.37
13:08:14.000,RPY,TRADE,t,7112,5.84,NASDAQ,421468,299635,121833,41534.08,1921817,2173058,2806426,2685894,19823256.159999993,19135727.45
13:08:25.000,RPY,TRADE,t,2347,5.84,NASDAQ,421468,301982,119486,13706.48,1921817,2175405,2806426,2688241,19823256.159999993,19149433.93
13:08:52.000,RPY,TRADE,t,4765,5.84,NASDAQ,421468,306747,114721,27827.6,1921817,2180170,2806426,2693006,19823256.159999993,19177261.53
13:09:12.000,LMA,TRADE,t,7112,6.18,NYSE,1347102,1354213,-7111,43952.159999999996,884609,519948,2806426,2700118,19823256.159999993,19221213.69
13:09:25.000,LMA,TRADE,b,7112,6.18,NASDAQ,1354214,1354213,1,43952.159999999996,1928929,2180170,2813538,2700118,19867208.319999993,19221213.69
13:10:10.000,LMA,TRADE,t,21336,4.77,NYSE,1354214,1375549,-21335,101772.71999999999,884609,541284,2813538,2721454,19867208.319999993,19322986.41
13:10:17.000,LMA,TRADE,t,7112,4.77,NYSE,1354214,1382661,-28447,33924.24,884609,548396,2813538,2728566,19867208.319999993,19356910.65
13:10:39.000,LMA,TRADE,t,7112,4.77,NYSE,1354214,1389773,-35559,33924.24,884609,555508,2813538,2735678,19867208.319999993,19390834.889999997
13:11:18.000,LMA,TRADE,t,7112,4.77,NYSE,1354214,1396885,-42671,33924.24,884609,562620,2813538,2742790,19867208.319999993,19424759.129999995
13:11:27.000,LMA,TRADE,b,7112,4.76,NASDAQ,1361326,1396885,-35559,33853.119999999995,1936041,2180170,2820650,2742790,19901061.439999994,19424759.129999995
13:12:12.000,LMA,TRADE,b,14224,4.76,NASDAQ,1375550,1396885,-21335,67706.23999999999,1950265,2180170,2834874,2742790,19968767.679999992,19424759.129999995
13:12:44.000,LMA,TRADE,t,7112,4.77,NYSE,1375550,1403997,-28447,33924.24,884609,569732,2834874,2749902,19968767.679999992,19458683.369999994
13:12:48.000,LMA,TRADE,t,21336,4.77,NASDAQ,1375550,1425333,-49783,101772.71999999999,1950265,2201506,2834874,2771238,19968767.679999992,19560456.089999992
13:13:48.000,LMA,TRADE,b,7112,4.76,NASDAQ,1382662,1425333,-42671,33853.119999999995,1957377,2201506,2841986,2771238,20002620.799999993,19560456.089999992
13:14:03.000,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1432445,-49783,33924.24,1957377,2208618,2841986,2778350,20002620.799999993,19594380.32999999
13:14:27.000,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1439557,-56895,33924.24,1957377,2215730,2841986,2785462,20002620.799999993,19628304.56999999
13:15:25.000,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1446669,-64007,33924.24,1957377,2222842,2841986,2792574,20002620.799999993,19662228.809999987
13:15:29.000,LMA,TRADE,b,7112,4.76,NASDAQ,1389774,1446669,-56895,33853.119999999995,1964489,2222842,2849098,2792574,20036473.919999994,19662228.809999987
13:15:44.000,LMA,TRADE,t,7112,4.77,NASDAQ,1389774,1453781,-64007,33924.24,1964489,2229954,2849098,2799686,20036473.919999994,19696153.049999986
13:16:04.000,LMA,TRADE,b,7112,4.76,NASDAQ,1396886,1453781,-56895,33853.119999999995,1971601,2229954,2856210,2799686,20070327.039999995,19696153.049999986
13:16:31.000,LMA,TRADE,b,7112,4.76,NASDAQ,1403998,1453781,-49783,33853.119999999995,1978713,2229954,2863322,2799686,20104180.159999996,19696153.049999986
13:17:25.000,LMA,TRADE,b,14224,4.76,NASDAQ,1418222,1453781,-35559,67706.23999999999,1992937,2229954,2877546,2799686,20171886.399999995,19696153.049999986
13:17:45.000,LMA,TRADE,b,7112,4.76,NASDAQ,1425334,1453781,-28447,33853.119999999995,2000049,2229954,2884658,2799686,20205739.519999996,19696153.049999986
13:17:48.000,LMA,TRADE,b,7112,4.76,NASDAQ,1432446,1453781,-21335,33853.119999999995,2007161,2229954,2891770,2799686,20239592.639999997,19696153.049999986
13:17:57.000,LMA,TRADE,b,7112,4.76,NASDAQ,1439558,1453781,-14223,33853.119999999995,2014273,2229954,2898882,2799686,20273445.759999998,19696153.049999986
13:18:44.000,LMA,TRADE,b,7112,4.76,NASDAQ,1446670,1453781,-7111,33853.119999999995,2021385,2229954,2905994,2799686,20307298.88,19696153.049999986
13:18:47.000,LMA,TRADE,b,7112,4.76,NASDAQ,1453782,1453781,1,33853.119999999995,2028497,2229954,2913106,2799686,20341152.0,19696153.049999986
13:19:13.000,LMA,TRADE,b,7112,14.51,NYSE,1460894,1453781,7113,103195.12,891721,569732,2920218,2799686,20444347.12,19696153.049999986
13:19:27.000,LMA,TRADE,b,28662,14.51,NYSE,1489556,1453781,35775,415885.62,920383,569732,2948880,2799686,20860232.740000002,19696153.049999986
13:19:33.000,LMA,TRADE,b,28449,14.51,NASDAQ,1518005,1453781,64224,412794.99,2056946,2229954,2977329,2799686,21273027.73,19696153.049999986
13:20:01.000,LMA,TRADE,t,7112,14.51,NASDAQ,1518005,1460893,57112,103195.12,2056946,2237066,2977329,2806798,21273027.73,19799348.169999987
13:20:18.000,LMA,TRADE,t,28662,14.51,NASDAQ,1518005,1489555,28450,415885.62,2056946,2265728,2977329,2835460,21273027.73,20215233.789999988
13:20:48.000,LMA,TRADE,b,7112,14.51,NASDAQ,1525117,1489555,35562,103195.12,2064058,2265728,2984441,2835460,21376222.85,20215233.789999988
13:21:38.000,LMA,TRADE,t,28449,14.51,NASDAQ,1525117,1518004,7113,412794.99,2064058,2294177,2984441,2863909,21376222.85,20628028.779999986
13:22:10.000,LMA,TRADE,t,7112,14.51,NASDAQ,1525117,1525116,1,103195.12,2064058,2301289,2984441,2871021,21376222.85,20731223.899999987
13:22:48.000,LMA,TRADE,b,14224,14.51,NASDAQ,1539341,1525116,14225,206390.24,2078282,2301289,2998665,2871021,21582613.09,20731223.899999987
13:23:07.000,LMA,TRADE,t,7112,14.51,NASDAQ,1539341,1532228,7113,103195.12,2078282,2308401,2998665,2878133,21582613.09,20834419.01999999
13:23:20.000,LMA,TRADE,t,7112,14.51,NASDAQ,1539341,1539340,1,103195.12,2078282,2315513,2998665,2885245,21582613.09,20937614.13999999
13:23:48.000,LMA,TRADE,t,7112,4.95,NASDAQ,1539341,1546452,-7111,35204.4,2078282,2322625,2998665,2892357,21582613.09,20972818.539999988
13:24:04.000,LMA,TRADE,b,7112,4.95,NASDAQ,1546453,1546452,1,35204.4,2085394,2322625,3005777,2892357,21617817.49,20972818.539999988
13:24:14.000,LMA,TRADE,t,7112,4.97,NYSE,1546453,1553564,-7111,35346.64,920383,576844,3005777,2899469,21617817.49,21008165.17999999
13:24:17.000,LMA,TRADE,b,7112,4.96,NASDAQ,1553565,1553564,1,35275.52,2092506,2322625,3012889,2899469,21653093.009999998,21008165.17999999
13:24:36.000,S,TRADE,b,7112,4.20,NYSE,270259,263147,7112,29870.4,927495,576844,3020001,2899469,21682963.409999996,21008165.17999999
13:25:27.000,S,TRADE,t,7112,4.20,NASDAQ,270259,270259,0,29870.4,2092506,2329737,3020001,2906581,21682963.409999996,21038035.579999987
13:26:20.000,LMA,TRADE,t,7112,10.05,NYSE,1553565,1560676,-7111,71475.6,927495,583956,3020001,2913693,21682963.409999996,21109511.17999999
13:26:59.000,LMA,TRADE,t,7112,10.05,NYSE,1553565,1567788,-14223,71475.6,927495,591068,3020001,2920805,21682963.409999996,21180986.77999999
13:27:44.000,LMA,TRADE,b,7112,10.05,NASDAQ,1560677,1567788,-7111,71475.6,2099618,2329737,3027113,2920805,21754439.009999998,21180986.77999999
13:28:09.000,LMA,TRADE,b,7112,10.05,NASDAQ,1567789,1567788,1,71475.6,2106730,2329737,3034225,2920805,21825914.61,21180986.77999999
13:28:10.000,LMA,TRADE,t,7112,6.97,NYSE,1567789,1574900,-7111,49570.64,927495,598180,3034225,2927917,21825914.61,21230557.41999999
13:28:26.000,LMA,TRADE,t,7112,6.97,NYSE,1567789,1582012,-14223,49570.64,927495,605292,3034225,2935029,21825914.61,21280128.05999999
13:29:07.000,LMA,TRADE,t,14224,6.97,NYSE,1567789,1596236,-28447,99141.28,927495,619516,3034225,2949253,21825914.61,21379269.339999992
13:29:20.000,LMA,TRADE,t,7112,6.97,NYSE,1567789,1603348,-35559,49570.64,927495,626628,3034225,2956365,21825914.61,21428839.979999993
13:29:26.000,LMA,TRADE,t,14224,6.97,NYSE,1567789,1617572,-49783,99141.28,927495,640852,3034225,2970589,21825914.61,21527981.259999994
13:29:28.000,LMA,TRADE,t,7112,6.97,NYSE,1567789,1624684,-56895,49570.64,927495,647964,3034225,2977701,21825914.61,21577551.899999995
13:30:04.000,LMA,TRADE,t,7112,6.97,NASDAQ,1567789,1631796,-64007,49570.64,2106730,2336849,3034225,2984813,21825914.61,21627122.539999995
13:30:20.000,LMA,TRADE,t,7112,6.97,NYSE,1567789,1638908,-71119,49570.64,927495,655076,3034225,2991925,21825914.61,21676693.179999996
13:31:01.000,LMA,TRADE,t,7112,6.97,NASDAQ,1567789,1646020,-78231,49570.64,2106730,2343961,3034225,2999037,21825914.61,21726263.819999997
13:31:41.000,LMA,TRADE,b,7112,6.97,NASDAQ,1574901,1646020,-71119,49570.64,2113842,2343961,3041337,2999037,21875485.25,21726263.819999997
13:31:55.000,LMA,TRADE,b,7112,6.97,NASDAQ,1582013,1646020,-64007,49570.64,2120954,2343961,3048449,2999037,21925055.89,21726263.819999997
13:32:38.000,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1653132,-71119,49570.64,2120954,2351073,3048449,3006149,21925055.89,21775834.459999997
13:33:26.000,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1660244,-78231,49570.64,2120954,2358185,3048449,3013261,21925055.89,21825405.099999998
13:34:13.000,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1667356,-85343,49570.64,2120954,2365297,3048449,3020373,21925055.89,21874975.74
13:34:32.000,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1674468,-92455,49570.64,2120954,2372409,3048449,3027485,21925055.89,21924546.38
13:34:43.000,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1681580,-99567,49570.64,2120954,2379521,3048449,3034597,21925055.89,21974117.02
13:35:16.000,LMA,TRADE,b,7112,6.97,NASDAQ,1589125,1681580,-92455,49570.64,2128066,2379521,3055561,3034597,21974626.53,21974117.02
13:36:11.000,LMA,TRADE,b,7112,6.97,NASDAQ,1596237,1681580,-85343,49570.64,2135178,2379521,3062673,3034597,22024197.17,21974117.02
13:36:48.000,LMA,TRADE,b,7112,6.97,NASDAQ,1603349,1681580,-78231,49570.64,2142290,2379521,3069785,3034597,22073767.810000002,21974117.02
13:36:56.000,LMA,TRADE,b,7112,6.97,NASDAQ,1610461,1681580,-71119,49570.64,2149402,2379521,3076897,3034597,22123338.450000003,21974117.02
13:37:33.000,LMA,TRADE,b,7112,6.97,NASDAQ,1617573,1681580,-64007,49570.64,2156514,2379521,3084009,3034597,22172909.090000004,21974117.02
13:38:20.000,LMA,TRADE,b,7112,6.97,NASDAQ,1624685,1681580,-56895,49570.64,2163626,2379521,3091121,3034597,22222479.730000004,21974117.02
13:38:58.000,LMA,TRADE,b,7112,6.97,NASDAQ,1631797,1681580,-49783,49570.64,2170738,2379521,3098233,3034597,22272050.370000005,21974117.02
13:39:54.000,LMA,TRADE,b,7112,6.97,NASDAQ,1638909,1681580,-42671,49570.64,2177850,2379521,3105345,3034597,22321621.010000005,21974117.02
13:40:13.000,LMA,TRADE,b,7112,6.97,NASDAQ,1646021,1681580,-35559,49570.64,2184962,2379521,3112457,3034597,22371191.650000006,21974117.02
13:40:42.000,LMA,TRADE,b,7112,6.97,NASDAQ,1653133,1681580,-28447,49570.64,2192074,2379521,3119569,3034597,22420762.290000007,21974117.02
13:40:56.000,LMA,TRADE,b,7112,6.97,NASDAQ,1660245,1681580,-21335,49570.64,2199186,2379521,3126681,3034597,22470332.930000007,21974117.02
13:41:13.000,LMA,TRADE,b,7112,6.97,NASDAQ,1667357,1681580,-14223,49570.64,2206298,2379521,3133793,3034597,22519903.570000008,21974117.02
13:42:00.000,LMA,TRADE,b,7112,6.97,NASDAQ,1674469,1681580,-7111,49570.64,2213410,2379521,3140905,3034597,22569474.21000001,21974117.02
13:42:47.000,LMA,TRADE,b,7112,6.97,NASDAQ,1681581,1681580,1,49570.64,2220522,2379521,3148017,3034597,22619044.85000001,21974117.02
13:43:25.000,LMA,TRADE,b,7112,6.96,NASDAQ,1688693,1681580,7113,49499.52,2227634,2379521,3155129,3034597,22668544.37000001,21974117.02
13:44:10.000,LMA,TRADE,t,7112,6.96,NASDAQ,1688693,1688692,1,49499.52,2227634,2386633,3155129,3041709,22668544.37000001,22023616.54
13:44:36.000,LMA,TRADE,b,7112,6.96,NASDAQ,1695805,1688692,7113,49499.52,2234746,2386633,3162241,3041709,22718043.890000008,22023616.54
13:45:10.000,LMA,TRADE,t,7112,6.96,NASDAQ,1695805,1695804,1,49499.52,2234746,2393745,3162241,3048821,22718043.890000008,22073116.06
13:45:29.000,MK,TRADE,t,4694,1.05,NASDAQ,28448,33142,-4694,4928.7,2234746,2398439,3162241,3053515,22718043.890000008,22078044.759999998
13:46:17.000,MK,TRADE,b,4694,1.05,NYSE,33142,33142,0,4928.7,932189,655076,3166935,3053515,22722972.590000007,22078044.759999998
13:46:49.000,LMA,TRADE,t,14224,6.96,NYSE,1695805,1710028,-14223,98999.04,932189,669300,3166935,3067739,22722972.590000007,22177043.799999997
13:47:10.000,LMA,TRADE,t,7112,6.96,NYSE,1695805,1717140,-21335,49499.52,932189,676412,3166935,3074851,22722972.590000007,22226543.319999997
13:47:57.000,LMA,TRADE,b,7112,6.96,NASDAQ,1702917,1717140,-14223,49499.52,2241858,2398439,3174047,3074851,22772472.110000007,22226543.319999997
13:48:07.000,LMA,TRADE,b,7112,6.96,NASDAQ,1710029,1717140,-7111,49499.52,2248970,2398439,3181159,3074851,22821971.630000006,22226543.319999997
13:48:41.000,LMA,TRADE,t,7112,6.96,NASDAQ,1710029,1724252,-14223,49499.52,2248970,2405551,3181159,3081963,22821971.630000006,22276042.839999996
13:49:03.000,LMA,TRADE,b,7112,6.96,NASDAQ,1717141,1724252,-7111,49499.52,2256082,2405551,3188271,3081963,22871471.150000006,22276042.839999996
13:49:33.000,LMA,TRADE,b,7112,6.96,NASDAQ,1724253,1724252,1,49499.52,2263194,2405551,3195383,3081963,22920970.670000006,22276042.839999996
13:50:07.000,LMA,TRADE,t,7112,6.96,NYSE,1724253,1731364,-7111,49499.52,932189,683524,3195383,3089075,22920970.670000006,22325542.359999996
13:50:43.000,LMA,TRADE,b,7112,6.96,NASDAQ,1731365,1731364,1,49499.52,2270306,2405551,3202495,3089075,22970470.190000005,22325542.359999996
13:50:59.000,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1738476,-7111,49499.52,2270306,2412663,3202495,3096187,22970470.190000005,22375041.879999995
13:51:43.000,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1745588,-14223,49499.52,2270306,2419775,3202495,3103299,22970470.190000005,22424541.399999995
13:52:11.000,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1752700,-21335,49499.52,2270306,2426887,3202495,3110411,22970470.190000005,22474040.919999994
13:52:15.000,LMA,TRADE,b,7112,6.96,NASDAQ,1738477,1752700,-14223,49499.52,2277418,2426887,3209607,3110411,23019969.710000005,22474040.919999994
13:52:42.000,LMA,TRADE,b,7112,6.96,NASDAQ,1745589,1752700,-7111,49499.52,2284530,2426887,3216719,3110411,23069469.230000004,22474040.919999994
